temperature,Q,Qdif,Qtwice_dif
667.0,609.4696846123993,989.1376767812754,2801.3405891056705
668.0,610.9535749634927,991.8570645880263,2810.040139943859
669.0,612.4393171336816,994.5813411515618,2818.759303005368
670.0,613.9269128986604,997.3105138812667,2827.498114974887
671.0,615.4163640372212,1000.0445901970762,2836.2566125953745
672.0,616.9076723312917,1002.7835775294478,2845.034832667716
673.0,618.4008395658735,1005.5274833194736,2853.8328120504875
674.0,619.8958675290899,1008.2763150187474,2862.650587660106
675.0,621.3927580121936,1011.0300800894636,2871.4881964704155
676.0,622.8915128094741,1013.7887860044225,2880.345675512557
677.0,624.3921337183681,1016.5524402469606,2889.223061874863
678.0,625.8946225393923,1019.3210503110472,2898.120392702726
679.0,627.3989810761518,1022.0946237012494,2907.037705198294
680.0,628.905211135362,1024.8731679326947,2915.9750366203143
681.0,630.4133145267926,1027.6566905312204,2924.9324242842904
682.0,631.9232930633129,1030.445199033224,2933.9099055618885
683.0,633.4351485608695,1033.238700985692,2942.907517880898
684.0,634.948882838505,1036.0372039462743,2951.9252987252794
685.0,636.4644977182999,1038.8407154832498,2960.9632856346584
686.0,637.9819950254631,1041.649243175529,2970.021516204568
687.0,639.5013765882185,1044.4627946126222,2979.100028085683
688.0,641.022644237904,1047.2813773947319,2988.1988589844477
689.0,642.5457998088949,1050.1049991326984,2997.3180466621147
690.0,644.0708451386456,1052.9336674479634,3006.457628935188
691.0,645.5977820676941,1055.7673899726758,3015.6176436748196
692.0,647.1266124395785,1058.6061743495686,3024.7981288068504
693.0,648.6573381009347,1061.4500282321203,3033.9991223119305
694.0,650.1899609014706,1064.2989592843512,3043.220662224434
695.0,651.7244826939061,1067.152975181009,3052.4627866335613
696.0,653.2609053340421,1070.0120836074948,3061.725533681993
697.0,654.7992306807222,1072.876292259849,3071.008941566471
698.0,656.3394605958072,1075.7456088447523,3080.313048537415
699.0,657.8815969442462,1078.6200410795989,3089.637892898573
700.0,659.4256415940234,1081.499596692389,3098.983513007198
701.0,660.9715964161223,1084.3842834218578,3108.349947273409
702.0,662.5194632845992,1087.2741090172435,3117.737234160859
703.0,664.069244076552,1090.1690812386132,3127.1454121854044
704.0,665.6209406721005,1093.0692078565899,3136.5745199158737
705.0,667.174554954385,1095.9744966524825,3146.024595973547
706.0,668.7300888095712,1098.8849554182714,3155.495679031928
707.0,670.2875441268789,1101.8005919566042,3164.987807816814
708.0,671.84692279854,1104.7214140806625,3174.5010211058375
709.0,673.4082267198095,1107.6474296144356,3184.0353577286196
710.0,674.971457788963,1110.5786463924446,3193.5908565661043
711.0,676.5366179073006,1113.5150722599499,3203.167556551256
712.0,678.1037089791079,1116.456715072718,3212.7654966677324
713.0,679.672732911753,1119.4035826973216,3222.3847159508246
714.0,681.2436916155438,1122.3556830108914,3232.0252534866704
715.0,682.8165870038551,1125.3130239011311,3241.6871484120893
716.0,684.391420993018,1128.2756132664433,3251.3704399148196
717.0,685.9681955024176,1131.2434590159012,3261.0751672328865
718.0,687.5469124544499,1134.2165690691113,3270.80136965467
719.0,689.1275737744386,1137.1949513563295,3280.5490865188544
720.0,690.7101813907977,1140.178613818408,3290.3183572140483
721.0,692.2947372348893,1143.1675644069085,3300.109221178681
722.0,693.881243241093,1146.1618110838178,3309.921717900966
723.0,695.4697013467909,1149.1613618219426,3319.7558869184854
724.0,697.0601134923156,1152.1662246044937,3329.6117678184078
725.0,698.6524816210555,1155.1764074253858,3339.4894002368806
726.0,700.2468076793327,1158.1919182890679,3349.3888238593204
727.0,701.8430936164739,1161.2127652106024,3359.310078419694
728.0,703.4413413848182,1164.2389562155915,3369.253203701167
729.0,705.041552939664,1167.2704993402403,3379.21823953515
730.0,706.6437302392889,1170.307402631256,3389.2052258014933
731.0,708.247875244951,1173.3496741460333,3399.2142024283185
732.0,709.8539899209136,1176.3973219523461,3409.2452093920924
733.0,711.4620762343937,1179.4503541286742,3419.2982867168894
734.0,713.0721361555686,1182.5087787639172,3429.373474474671
735.0,714.6841716576342,1185.572603957522,3439.4708127852546
736.0,716.2981847167175,1188.6418378195483,3449.5903418156995
737.0,717.914177311908,1191.716488470457,3459.7321017805066
738.0,719.5321514253062,1194.7965640412651,3469.8961329412186
739.0,721.1521090419388,1197.8820726735648,3480.0824756066327
740.0,722.7740521498266,1200.9730225193139,3490.291170132271
741.0,724.3979827399322,1204.0694217410482,3500.522256920441
742.0,726.0239028061618,1207.1712785117263,3510.77577642003
743.0,727.6518143454443,1210.278601014843,3521.0517691263076
744.0,729.2817193575693,1213.3913974442557,3531.3502755809486
745.0,730.9136198453587,1216.5096760044264,3541.671336371548
746.0,732.5475178145609,1219.6334449100955,3552.014992131962
